TGL,DATE,TIME,pH,DO,COND,TURB,TEMP,NH4,BOD,TSS,COD,NO3
2/16/2022 22:00,2/16/2022,22:00,7.73,0.85,0.2,57.6,27.6,0.14,26.22,69.96,109.37,9.29
2/16/2022 23:00,2/16/2022,23:00,7.75,0.68,0.3,50.1,27.9,0.14,28.65,57.05,119.31,9.61
2/17/2022 0:00,2/17/2022,0:00,7.8,0.83,0.3,44.6,28.3,0.18,33.07,49.15,137.4,10.57
2/17/2022 1:00,2/17/2022,1:00,7.8,0.92,0.3,41.3,28.3,0.17,32.74,43.95,136.05,10.27
2/17/2022 2:00,2/17/2022,2:00,7.8,0.8,0.3,38.1,28.3,0.17,32.66,35.89,135.71,10.25
2/17/2022 3:00,2/17/2022,3:00,7.82,0.9,0.3,29.9,28.5,0.18,33.51,25.2,139.22,10.59
2/17/2022 4:00,2/17/2022,4:00,7.83,0.65,0.4,24,28.5,0.2,34.3,17.36,142.45,10.8
2/17/2022 5:00,2/17/2022,5:00,7.86,0.78,0.4,24.9,28.3,0.2,33.52,17.56,139.26,10.54
2/17/2022 6:00,2/17/2022,6:00,7.85,0.92,0.3,23.6,28.2,0.2,31.25,15,129.95,10.35
2/17/2022 7:00,2/17/2022,7:00,7.81,1,0.3,20.9,28.3,0.2,32.56,16.57,135.3,10.45
2/17/2022 8:00,2/17/2022,8:00,7.81,0.78,0.4,19.5,28.6,0.22,32.95,14.33,136.9,10.46
2/17/2022 9:00,2/17/2022,9:00,7.8,0.71,0.4,17.6,28.9,0.21,33.13,14.08,137.66,10.57
2/17/2022 10:00,2/17/2022,10:00,7.82,0.67,0.4,16.5,29.3,0.22,32.85,9.71,136.51,10.51
2/17/2022 11:00,2/17/2022,11:00,7.83,0.5,0.3,24.3,29.9,0.22,32.24,15.52,134,10.02
2/17/2022 12:00,2/17/2022,12:00,7.86,0.5,0.4,21,30.6,0.25,33.91,14.12,140.83,11.32
2/17/2022 13:00,2/17/2022,13:00,7.85,0.62,0.4,19,31,0.25,33.16,10.83,137.76,10.73
2/17/2022 14:00,2/17/2022,14:00,7.88,0.49,0.4,18.8,31.7,0.26,33.99,8.89,141.19,11.4
2/17/2022 15:00,2/17/2022,15:00,7.88,0.62,0.4,26.7,31.2,0.24,35.37,23.2,146.81,11.62
2/17/2022 16:00,2/17/2022,16:00,7.9,0.55,0.4,25.4,30.8,0.24,34.05,20.58,141.42,11.71
2/17/2022 17:00,2/17/2022,17:00,7.89,0.33,0.3,25.6,30.3,0.25,32.72,25.39,136,11.07
2/17/2022 18:00,2/17/2022,18:00,7.88,0.35,0.3,29.7,29.8,0.25,31.71,25.78,131.83,10.23
2/17/2022 19:00,2/17/2022,19:00,7.87,0.11,0.3,31.7,29.4,0.25,31,29.14,128.93,10.42
2/17/2022 20:00,2/17/2022,20:00,7.77,0.52,0.2,46.3,27.8,0.17,25.85,48.22,107.85,8.49
2/17/2022 21:00,2/17/2022,21:00,7.72,0.02,0.2,101.5,26.2,0.14,21.87,75.6,91.56,7.68
2/17/2022 22:00,2/17/2022,22:00,7.72,0.68,0.2,93.5,26.4,0.1,21.98,109.33,92.02,6.92
2/17/2022 23:00,2/17/2022,23:00,7.7,0.67,0.2,89.4,26.9,0.1,25.65,104.99,107.04,7.99
2/18/2022 0:00,2/18/2022,0:00,7.71,0.22,0.2,71.2,26.9,0.1,24.38,84,101.81,7.76
2/18/2022 1:00,2/18/2022,1:00,7.71,0.49,0.3,81.7,27.5,0.11,30.02,85.77,124.92,9.38
2/18/2022 2:00,2/18/2022,2:00,7.73,0.38,0.3,68.6,27.8,0.12,30.96,70.94,128.76,9.43
2/18/2022 3:00,2/18/2022,3:00,7.75,0.48,0.3,68.4,27.9,0.13,31.25,64.72,129.94,9.56
2/18/2022 4:00,2/18/2022,4:00,7.74,0.54,0.3,80,27.8,0.12,32.94,79.67,136.89,9.82
2/18/2022 5:00,2/18/2022,5:00,7.74,0.37,0.3,67,28,0.14,32.99,52.02,137.06,9.81
2/18/2022 6:00,2/18/2022,6:00,7.75,0.48,0.3,103.1,28.1,0.14,34.42,59.69,142.91,10.1
2/18/2022 7:00,2/18/2022,7:00,7.76,0.22,0.3,104.1,28.4,0.16,34.36,39.16,142.68,10.05
2/18/2022 8:00,2/18/2022,8:00,7.76,0.22,0.3,111.3,28.5,0.19,34.65,31.64,143.87,10.01
2/18/2022 9:00,2/18/2022,9:00,7.77,0.25,0.3,115.6,28.6,0.2,34.62,30.12,143.75,10.16
2/18/2022 10:00,2/18/2022,10:00,7.78,0.2,0.3,124.9,28.8,0.21,34.88,28.3,144.83,10.49
2/18/2022 11:00,2/18/2022,11:00,7.81,0.2,0.3,116.9,28.9,0.21,34.06,37.47,141.44,10.36
2/18/2022 12:00,2/18/2022,12:00,7.81,0.1,0.3,111.3,29.1,0.21,34.73,32.67,144.19,10.92
2/18/2022 13:00,2/18/2022,13:00,7.83,0.07,0.3,122.2,29.3,0.22,35.03,31.39,145.44,10.72
2/18/2022 14:00,2/18/2022,14:00,7.84,0.2,0.3,121,29.5,0.23,34.88,30.13,144.8,10.64
2/18/2022 15:00,2/18/2022,15:00,7.82,0.13,0.3,107.4,29.8,0.23,35.2,23.28,146.11,11.55
2/18/2022 16:00,2/18/2022,16:00,7.83,0.34,0.3,111.6,29.9,0.23,34.7,24.19,144.1,11.36
2/18/2022 17:00,2/18/2022,17:00,7.83,0.34,0.3,121.1,29.5,0.24,33.47,23.63,139.06,10.36
2/18/2022 18:00,2/18/2022,18:00,7.8,0.15,0.3,117.5,28.1,0.22,28.21,49.03,117.53,8.52
2/18/2022 19:00,2/18/2022,19:00,7.79,0.01,0.2,161,27,0.21,24.11,78.04,100.71,7.64
2/18/2022 20:00,2/18/2022,20:00,7.79,0.54,0.2,199.3,27.1,0.14,24.98,100.87,104.28,7.59
2/18/2022 21:00,2/18/2022,21:00,7.76,0.54,0.3,169.2,27.4,0.14,28.12,89.25,117.13,8.76
2/18/2022 22:00,2/18/2022,22:00,7.76,0.77,0.3,165.7,27.5,0.14,30.49,112.5,126.83,10.42
2/18/2022 23:00,2/18/2022,23:00,7.73,0.37,0.3,161.7,27.9,0.15,31.93,85.62,132.74,10.53
2/19/2022 0:00,2/19/2022,0:00,7.76,0.53,0.3,154.7,28.2,0.16,33.31,79.79,138.39,10.72
2/19/2022 1:00,2/19/2022,1:00,7.78,0.43,0.3,166.7,28.1,0.16,31.82,62.76,132.28,9.29
2/19/2022 2:00,2/19/2022,2:00,7.74,0.43,0.3,149.2,28,0.14,32.52,70.46,135.17,10.65
2/19/2022 3:00,2/19/2022,3:00,7.74,0.31,0.3,140.2,28.3,0.15,32.64,54.49,135.65,10.53
2/19/2022 4:00,2/19/2022,4:00,7.74,0.32,0.3,127.7,28.4,0.16,33.3,45.31,138.34,10.45
2/19/2022 5:00,2/19/2022,5:00,7.74,0.25,0.3,124.9,28.3,0.16,33.34,43.57,138.49,10.48
2/19/2022 6:00,2/19/2022,6:00,7.75,0.34,0.3,108.2,28.3,0.17,33.27,41.75,138.22,10.41
2/19/2022 7:00,2/19/2022,7:00,7.76,0.26,0.4,134,28.4,0.18,34.05,13.87,141.44,10.28
2/19/2022 8:00,2/19/2022,8:00,7.78,0.51,0.3,131.2,28.3,0.19,32.98,12.54,137.04,9.04
2/19/2022 9:00,2/19/2022,9:00,7.77,0.31,0.4,139,28.4,0.21,35.44,13.96,147.12,10.63
2/19/2022 10:00,2/19/2022,10:00,7.79,0.26,0.4,136.1,28.6,0.22,34.39,12.35,142.79,9.06
2/19/2022 11:00,2/19/2022,11:00,7.78,0.17,0.4,133.7,29.1,0.2,33.89,11.55,140.77,8.92
2/19/2022 12:00,2/19/2022,12:00,7.82,0.17,0.4,133.1,29.8,0.22,34.16,10.87,141.86,9.41
2/19/2022 13:00,2/19/2022,13:00,7.83,0.31,0.3,125.8,29.7,0.21,32.69,11.03,135.88,9.01
2/19/2022 14:00,2/19/2022,14:00,7.81,0.1,0.3,150.8,28.7,0.2,28.78,53.83,119.86,9.01
2/19/2022 15:00,2/19/2022,15:00,7.81,0,0.3,170.2,27.8,0.22,25.21,56.88,105.23,7.68
2/19/2022 16:00,2/19/2022,16:00,7.81,0,0.3,133,27.7,0.22,23.85,44.27,99.66,7.03
2/19/2022 17:00,2/19/2022,17:00,7.81,0,0.3,126.4,27.6,0.22,23.57,32.74,98.5,6.5
2/19/2022 18:00,2/19/2022,18:00,7.8,0.17,0.3,157,28.3,0.16,29.68,104.42,123.52,6.8
2/19/2022 19:00,2/19/2022,19:00,7.79,0.56,0.3,150.9,28.4,0.17,33.03,84.86,137.25,10
2/19/2022 20:00,2/19/2022,20:00,7.82,0.79,0.3,145.7,28.2,0.15,32.65,93.31,135.69,8.82
2/19/2022 21:00,2/19/2022,21:00,7.8,0.85,0.3,135.6,27.7,0.16,29.78,63.47,123.94,8.52
2/19/2022 22:00,2/19/2022,22:00,7.8,0.34,0.3,121.5,27.6,0.17,27.88,52.76,116.16,7.74
2/19/2022 23:00,2/19/2022,23:00,7.79,0.76,0.3,122.8,27.7,0.16,28.71,46.97,119.57,7.28
2/20/2022 0:00,2/20/2022,0:00,7.79,0.72,0.3,121.3,27.6,0.17,30.36,38.65,126.32,8.99
2/20/2022 1:00,2/20/2022,1:00,7.83,0.83,0.3,125.9,27.7,0.2,32.43,38.53,134.77,9.42
2/20/2022 2:00,2/20/2022,2:00,7.84,0.67,0.3,121.3,27.8,0.18,31.41,26.64,130.62,8.04
2/20/2022 3:00,2/20/2022,3:00,7.8,0.56,0.3,118.3,27.9,0.19,32.28,20.77,134.18,9.01
2/20/2022 4:00,2/20/2022,4:00,7.83,0.92,0.3,120.4,27.9,0.19,30.96,28.4,128.77,7.52
2/20/2022 5:00,2/20/2022,5:00,7.83,1.11,0.3,134.9,27.6,0.16,30.98,36.92,128.87,8.58
2/20/2022 6:00,2/20/2022,6:00,7.81,0.58,0.3,120.9,27.8,0.17,31.07,24.88,129.22,8.71
2/20/2022 7:00,2/20/2022,7:00,7.84,0.73,0.4,122.4,28.1,0.21,35.93,16.43,149.11,10.05
2/20/2022 8:00,2/20/2022,8:00,7.86,0.5,0.4,132.9,28.2,0.25,37.68,14.3,156.28,10.39
2/20/2022 9:00,2/20/2022,9:00,7.87,0.95,0.4,142.2,28.4,0.26,36.26,13.89,150.46,8.76
2/20/2022 10:00,2/20/2022,10:00,7.87,0.85,0.4,160.9,28.3,0.23,36.56,38.74,151.7,9.34
2/20/2022 11:00,2/20/2022,11:00,7.88,0.01,0.3,171.9,28.1,0.25,32.56,22.75,135.32,8.71
2/20/2022 12:00,2/20/2022,12:00,7.88,0.33,0.3,179.6,28.3,0.23,31.09,30.29,129.29,8.06
2/20/2022 13:00,2/20/2022,13:00,7.81,1.31,0.3,143.9,28.4,0.18,6.15,97.49,25.89,9.64
2/20/2022 14:00,2/20/2022,14:00,7.79,1.75,0.3,29.4,28.9,0.14,30.23,35.39,125.78,10.85
2/20/2022 15:00,2/20/2022,15:00,7.82,0.87,0.3,23.5,28.8,0.14,29.85,29.5,124.22,11.31
2/20/2022 16:00,2/20/2022,16:00,7.82,0.78,0.3,25.9,28.6,0.15,29.47,25.4,122.65,11.3
2/20/2022 17:00,2/20/2022,17:00,7.85,0.89,0.3,24.1,28.2,0.17,29.18,23.64,121.49,11.25
2/20/2022 18:00,2/20/2022,18:00,7.86,0.88,0.3,23.2,27.9,0.18,28.97,21.24,120.61,11.24
2/20/2022 19:00,2/20/2022,19:00,7.88,0.8,0.3,22.4,27.6,0.2,28.77,19.26,119.78,11.31
2/20/2022 20:00,2/20/2022,20:00,7.9,0.84,0.3,21.9,27.3,0.21,28.56,18.18,118.93,11.31
2/20/2022 21:00,2/20/2022,21:00,7.91,0.74,0.3,20.8,27,0.21,28.35,17.49,118.07,11.25
2/20/2022 22:00,2/20/2022,22:00,7.92,0.69,0.3,21,26.7,0.23,28.18,17.71,117.4,11.32
2/20/2022 23:00,2/20/2022,23:00,7.94,0.72,0.3,20.3,26.4,0.23,28.05,16.02,116.86,11.35
2/21/2022 0:00,2/21/2022,0:00,7.95,0.68,0.3,20.2,26.1,0.24,27.9,15.08,116.23,11.43
2/21/2022 1:00,2/21/2022,1:00,7.96,0.71,0.3,20,25.9,0.24,27.78,14.43,115.75,11.41
2/21/2022 2:00,2/21/2022,2:00,7.98,0.72,0.3,19.5,25.7,0.25,27.65,14,115.22,11.36
2/21/2022 3:00,2/21/2022,3:00,7.98,0.77,0.3,19,25.5,0.25,27.54,13.58,114.79,11.34
2/21/2022 4:00,2/21/2022,4:00,7.99,0.79,0.3,19.1,25.3,0.25,27.43,12.93,114.31,11.31
2/21/2022 5:00,2/21/2022,5:00,8,0.81,0.3,18.6,25.2,0.25,27.33,12.79,113.9,11.24
2/21/2022 6:00,2/21/2022,6:00,8.01,0.82,0.3,18.7,25.1,0.25,27.23,12.14,113.49,11.28
2/21/2022 7:00,2/21/2022,7:00,8.02,0.81,0.3,18.1,25,0.26,27.14,11.97,113.14,11.25
2/21/2022 8:00,2/21/2022,8:00,8.02,0.65,0.3,16.1,24.9,0.26,27.04,11.81,112.7,11.02
2/21/2022 9:00,2/21/2022,9:00,8.05,0.3,0.3,13.5,24.9,0.26,26.96,11.15,112.39,11.07
2/21/2022 10:00,2/21/2022,10:00,8.03,0.32,0.3,11.2,25,0.24,26.87,11.08,112.03,10.89
2/21/2022 11:00,2/21/2022,11:00,8.04,0.08,0.3,15.3,25.2,0.24,26.82,10.8,111.8,10.66
2/21/2022 12:00,2/21/2022,12:00,8.05,0.19,0.3,16.6,25.5,0.23,26.75,10.53,111.51,10.07
2/21/2022 13:00,2/21/2022,13:00,8.06,0.37,0.3,16.5,26,0.25,26.61,9.92,110.95,10.07
2/21/2022 14:00,2/21/2022,14:00,8.06,0.26,0.3,16.4,26.5,0.23,26.49,9.57,110.48,10.02
2/21/2022 15:00,2/21/2022,15:00,8.11,0.23,0.3,15.7,27.1,0.23,26.47,9.44,110.38,10.38
2/21/2022 16:00,2/21/2022,16:00,8.09,0.23,0.3,16.3,27.7,0.22,26.42,8.92,110.18,10.31
2/21/2022 17:00,2/21/2022,17:00,8.09,0.26,0.3,15.9,28.1,0.24,26.39,8.94,110.05,10.22
2/21/2022 18:00,2/21/2022,18:00,8.09,0.38,0.3,15.8,28.3,0.24,26.4,8.95,110.1,10.19
2/21/2022 19:00,2/21/2022,19:00,8.09,0.81,0.3,16.8,28.2,0.25,26.33,8.73,109.83,10.4
2/21/2022 20:00,2/21/2022,20:00,8.1,0.8,0.3,16.6,28,0.25,26.28,8.52,109.6,10.97
2/21/2022 21:00,2/21/2022,21:00,8.1,0.81,0.3,16.3,27.8,0.25,26.23,8.28,109.39,10.85
2/21/2022 22:00,2/21/2022,22:00,8.09,0.85,0.3,16.1,27.5,0.25,26.19,8.16,109.22,10.88
2/21/2022 23:00,2/21/2022,23:00,8.09,0.85,0.3,16.3,27.2,0.25,26.14,7.95,109.02,10.86
2/22/2022 0:00,2/22/2022,0:00,8.09,0.87,0.3,16.5,26.9,0.25,26.09,7.88,108.83,10.85
2/22/2022 1:00,2/22/2022,1:00,8.09,0.91,0.3,16.4,26.6,0.24,26.05,7.66,108.65,10.86
2/22/2022 2:00,2/22/2022,2:00,8.09,0.95,0.3,16.2,26.3,0.24,25.99,7.58,108.44,10.83
2/22/2022 3:00,2/22/2022,3:00,8.1,0.95,0.3,16,26,0.24,25.96,7.39,108.31,10.93
2/22/2022 4:00,2/22/2022,4:00,8.1,0.97,0.3,16.3,25.8,0.24,25.93,7.23,108.16,11.01
2/22/2022 5:00,2/22/2022,5:00,8.1,1.01,0.3,16.2,25.5,0.23,25.89,7.04,108.02,11.03
2/22/2022 6:00,2/22/2022,6:00,8.1,1.02,0.3,16.1,25.2,0.23,25.86,6.79,107.88,11.05
2/22/2022 7:00,2/22/2022,7:00,8.11,1,0.3,16.2,24.9,0.23,25.83,6.69,107.76,11.04
2/22/2022 8:00,2/22/2022,8:00,8.11,0.95,0.3,16.1,24.7,0.23,25.81,6.47,107.68,11.08
2/22/2022 9:00,2/22/2022,9:00,8.12,0.92,0.3,13.9,24.7,0.23,25.78,6.68,107.58,11.14
2/22/2022 10:00,2/22/2022,10:00,8.12,0.47,0.3,15.1,24.8,0.22,25.77,6.5,107.52,11.12
2/22/2022 11:00,2/22/2022,11:00,8.12,0.5,0.3,15.5,25,0.21,25.75,6.38,107.45,10.7
2/22/2022 12:00,2/22/2022,12:00,8.13,0.47,0.3,15.7,25.4,0.21,25.72,6.39,107.31,10.59
2/22/2022 13:00,2/22/2022,13:00,8.18,0.32,0.3,15.5,25.9,0.2,25.68,6.37,107.16,11.04
2/22/2022 14:00,2/22/2022,14:00,8.19,0.28,0.3,15.4,26.5,0.18,25.67,6.13,107.11,11.18
2/22/2022 15:00,2/22/2022,15:00,8.17,0.24,0.3,15,27.1,0.18,25.69,5.99,107.19,11.15
2/22/2022 16:00,2/22/2022,16:00,8.17,0.3,0.3,15.3,27.5,0.18,25.68,6.11,107.14,11.01
2/22/2022 17:00,2/22/2022,17:00,8.18,0.53,0.3,15.3,27.7,0.18,25.7,6.11,107.25,10.95
2/22/2022 18:00,2/22/2022,18:00,8.17,0.57,0.3,14.7,27.8,0.18,25.71,6.17,107.28,10.89
2/22/2022 19:00,2/22/2022,19:00,8.17,0.98,0.3,15.9,27.8,0.19,25.71,6.08,107.29,10.99
2/22/2022 20:00,2/22/2022,20:00,8.17,0.98,0.3,16,27.7,0.19,25.71,6.1,107.29,11.32
2/22/2022 21:00,2/22/2022,21:00,8.16,0.98,0.3,15.8,27.5,0.19,25.71,6.03,107.27,11.51
2/22/2022 22:00,2/22/2022,22:00,8.16,0.98,0.3,15.5,27.2,0.18,25.71,5.88,107.28,11.54
2/22/2022 23:00,2/22/2022,23:00,8.15,1.01,0.3,15.8,27,0.18,25.7,5.82,107.25,11.52
2/23/2022 0:00,2/23/2022,0:00,8.15,1.01,0.3,15.9,26.7,0.17,25.7,5.76,107.24,11.51
2/23/2022 1:00,2/23/2022,1:00,8.15,1.02,0.3,16,26.4,0.16,25.69,5.46,107.19,11.54
2/23/2022 2:00,2/23/2022,2:00,8.16,1.02,0.3,16,26.1,0.16,25.68,5.44,107.15,11.58
2/23/2022 3:00,2/23/2022,3:00,8.16,1.02,0.3,15.9,25.9,0.16,25.67,5.23,107.12,11.62
2/23/2022 4:00,2/23/2022,4:00,8.16,1.01,0.3,16.1,25.6,0.15,25.67,5.03,107.09,11.56
2/23/2022 5:00,2/23/2022,5:00,8.17,1,0.3,16.2,25.4,0.15,25.65,4.96,107.02,11.6
2/23/2022 6:00,2/23/2022,6:00,8.17,1.04,0.3,16.2,25.2,0.15,25.64,4.94,107.01,11.68
2/23/2022 7:00,2/23/2022,7:00,8.17,1.09,0.3,16.3,25,0.14,25.63,4.84,106.96,11.78
2/23/2022 8:00,2/23/2022,8:00,8.2,1.11,0.3,16.3,24.9,0.01,25.63,4.75,106.94,11.85
2/23/2022 9:00,2/23/2022,9:00,8.17,0.37,0.3,15.2,24.9,0.12,25.61,4.57,106.85,11.7
2/23/2022 10:00,2/23/2022,10:00,8.18,0.49,0.3,15,25.1,0.11,25.6,4.81,106.84,11.67
2/23/2022 11:00,2/23/2022,11:00,8.19,0.42,0.3,15.2,25.4,0.1,25.58,5.29,106.76,11.46
2/23/2022 12:00,2/23/2022,12:00,8.61,4.39,4.2,8,25.1,0.05,0,53.51,0,2.64
2/23/2022 14:00,2/23/2022,14:00,7.84,2.07,0.4,15.7,30.9,0.36,35.82,11.58,148.68,9.34
2/23/2022 15:00,2/23/2022,15:00,7.84,2.05,0.4,14,31,0.47,37.52,7.51,155.64,10.22
2/23/2022 16:00,2/23/2022,16:00,7.88,1.92,0.4,12.8,31.2,0.55,38.93,8.1,161.39,11.17
2/23/2022 17:00,2/23/2022,17:00,7.87,1.4,0.3,32.1,29.7,0.54,30.39,33.68,126.46,9.2
2/23/2022 18:00,2/23/2022,18:00,7.79,0.96,0.2,78.9,27.9,0.48,22.85,129.23,95.55,6.73
2/23/2022 19:00,2/23/2022,19:00,7.75,1.2,0.2,96.1,27.7,0.35,24.62,143.07,102.82,8.29
2/23/2022 20:00,2/23/2022,20:00,7.78,1.33,0.3,56.9,28.7,0.37,29.54,72.02,122.94,10.76
2/23/2022 21:00,2/23/2022,21:00,7.83,1.2,0.3,49.4,29.4,0.43,33.63,57.38,139.7,11.32
2/23/2022 22:00,2/23/2022,22:00,7.83,1.44,0.4,42.7,29.5,0.47,35.66,44.34,148,11.38
2/23/2022 23:00,2/23/2022,23:00,7.83,1.38,0.4,41.6,29.6,0.46,35.1,40.81,145.73,0
2/24/2022 0:00,2/24/2022,0:00,7.83,1.52,0.4,37.5,29.7,0.49,35.43,30.49,147.07,11.54
2/24/2022 1:00,2/24/2022,1:00,7.86,1.79,0.4,28.5,29.9,0.57,38.61,21.7,160.07,12.15
2/24/2022 2:00,2/24/2022,2:00,7.87,1.07,0.4,25.2,29.7,0.6,37.87,14.86,157.04,11.74
2/24/2022 3:00,2/24/2022,3:00,7.85,1.84,0.4,22.8,29.6,0.53,35.54,10.33,147.5,9.33
2/24/2022 4:00,2/24/2022,4:00,7.87,1.59,0.4,20.9,29.6,0.64,37.67,9.55,156.23,11.78
2/24/2022 5:00,2/24/2022,5:00,7.87,1.63,0.4,19.7,29.1,0.61,35.04,6.92,145.46,9.99
2/24/2022 6:00,2/24/2022,6:00,7.84,1.67,0.4,18.9,29.3,0.63,37.66,7.22,156.21,11.99
2/24/2022 7:00,2/24/2022,7:00,7.85,1.67,0.4,17.4,29.7,0.64,39.97,4.1,165.67,12.33
2/24/2022 8:00,2/24/2022,8:00,7.85,1.65,0.4,16.9,29.5,0.61,37.68,2.44,156.27,10.59
2/24/2022 9:00,2/24/2022,9:00,7.83,2.36,0.4,17.8,29.7,0.56,38.98,3.66,161.58,11.58
2/24/2022 10:00,2/24/2022,10:00,7.83,2.08,0.4,18,30,0.51,38.63,3.97,160.17,11.74
2/24/2022 11:00,2/24/2022,11:00,7.85,1.69,0.4,18.6,30,0.5,37.37,5.6,155,10.53
2/24/2022 12:00,2/24/2022,12:00,7.82,1.97,0.4,21.4,30.4,0.47,38.44,8.75,159.37,11.8
2/24/2022 13:00,2/24/2022,13:00,7.8,1.29,0.4,24.7,30.8,0.51,37.67,14.47,156.22,10.09
2/24/2022 14:00,2/24/2022,14:00,7.88,1.3,0.4,22.2,30.5,0.55,37.17,10.46,154.19,9.17
2/24/2022 15:00,2/24/2022,15:00,7.9,0.56,0.4,21,30.2,0.6,35.98,7.17,149.31,9.45
2/24/2022 16:00,2/24/2022,16:00,7.92,0.64,0.4,18.8,30,0.63,35.28,4.92,146.47,8.46
2/24/2022 17:00,2/24/2022,17:00,7.93,0.31,0.4,17.5,29.9,0.71,34.6,2.42,143.68,8.3
2/24/2022 18:00,2/24/2022,18:00,7.95,0.07,0.4,16.9,29.7,0.79,34.03,1.35,141.34,8.52
2/24/2022 19:00,2/24/2022,19:00,7.96,0.08,0.4,16.5,29.5,0.85,33.63,0,139.72,8.4
2/24/2022 20:00,2/24/2022,20:00,7.99,0.16,0.4,16.1,29.3,0.91,33.24,0,138.1,8.84
2/24/2022 21:00,2/24/2022,21:00,8,0.15,0.4,15.7,29.1,0.95,32.95,0,136.89,9.08
2/24/2022 22:00,2/24/2022,22:00,8.01,0.09,0.4,15.4,28.8,0.99,32.57,0,135.37,8.86
2/24/2022 23:00,2/24/2022,23:00,8.03,0.03,0.4,15.2,28.4,1.04,32.34,0,134.42,9.36
2/25/2022 0:00,2/25/2022,0:00,8.04,0.02,0.4,15,28.1,1.08,32.06,0,133.25,9.24
2/25/2022 1:00,2/25/2022,1:00,8.06,0.06,0.4,14.7,27.7,1.12,31.78,0,132.11,9.47
2/25/2022 2:00,2/25/2022,2:00,8.07,0.04,0.4,14,27.2,1.15,31.54,0,131.12,9.34
2/25/2022 3:00,2/25/2022,3:00,8.08,0.03,0.4,14.1,26.9,1.16,31.32,0,130.22,9.42
2/25/2022 4:00,2/25/2022,4:00,8.09,0.02,0.4,14.2,26.5,1.17,31.13,0,129.44,9.81
2/25/2022 5:00,2/25/2022,5:00,8.11,0.02,0.4,13.8,26,1.2,30.92,0,128.6,9.71
2/25/2022 6:00,2/25/2022,6:00,8.11,0.03,0.4,13.9,25.6,1.2,30.75,0,127.9,9.49
2/25/2022 7:00,2/25/2022,7:00,8.12,0.08,0.4,13.9,25.3,1.2,30.53,0,126.99,9.26
2/25/2022 8:00,2/25/2022,8:00,8.13,0.16,0.4,13.6,25.1,1.22,30.37,0,126.34,8.95
2/25/2022 9:00,2/25/2022,9:00,8.16,0.12,0.4,13.3,25,1.21,30.25,0,125.86,8.16
2/25/2022 10:00,2/25/2022,10:00,8.16,0.15,0.4,13.4,25.1,1.08,30.09,0,125.22,7.34
2/25/2022 11:00,2/25/2022,11:00,8.18,0.12,0.4,13.2,25.3,1.1,29.97,0,124.7,6.73
2/25/2022 12:00,2/25/2022,12:00,8.14,0.07,0.4,13.4,25.6,1.07,29.88,0,124.36,6.69
2/25/2022 13:00,2/25/2022,13:00,8.17,0.07,0.4,13.2,25.9,1.11,29.72,0,123.68,7.8
2/25/2022 14:00,2/25/2022,14:00,8.15,0.06,0.4,13.6,26.3,1.11,29.71,0,123.64,8.32
2/25/2022 15:00,2/25/2022,15:00,8.18,0.05,0.4,13.2,26.7,1.16,29.62,0,123.28,8.29
2/25/2022 16:00,2/25/2022,16:00,8.18,0.05,0.4,43.8,27.1,1.15,29.57,0,123.07,8.23
2/25/2022 17:00,2/25/2022,17:00,8.16,0.06,0.4,12.9,27.3,1.18,29.58,0,123.11,8.05
2/25/2022 18:00,2/25/2022,18:00,8.16,0.08,0.4,13,27.5,1.24,29.6,0,123.18,8.21
2/25/2022 19:00,2/25/2022,19:00,8.18,0.11,0.4,12.8,27.5,1.28,29.55,0,123,8.06
2/25/2022 20:00,2/25/2022,20:00,8.18,0.17,0.4,13,27.4,1.31,29.51,0,122.82,8.33
2/25/2022 21:00,2/25/2022,21:00,8.19,0.13,0.4,13.1,27.2,1.37,29.48,0,122.73,8.77
2/25/2022 22:00,2/25/2022,22:00,8.2,0.12,0.4,13.1,27,1.4,29.44,0,122.53,8.77
2/25/2022 23:00,2/25/2022,23:00,8.21,0.14,0.4,13.1,26.8,1.4,29.39,0,122.32,8.99
2/26/2022 0:00,2/26/2022,0:00,8.21,0.12,0.4,13.5,26.5,1.42,29.34,0,122.13,9.19
2/26/2022 1:00,2/26/2022,1:00,8.22,0.15,0.4,13.4,26.2,1.44,29.28,0,121.9,9.12
2/26/2022 2:00,2/26/2022,2:00,8.22,0.1,0.4,13.4,26,1.45,29.21,0,121.61,9.31
2/26/2022 3:00,2/26/2022,3:00,8.23,0.12,0.4,13.2,25.7,1.45,29.16,0,121.4,9.27
2/26/2022 4:00,2/26/2022,4:00,8.23,0.18,0.4,13.5,25.5,1.45,29.1,0,121.17,9.02
2/26/2022 5:00,2/26/2022,5:00,8.23,0.16,0.4,13.7,25.3,1.45,29.07,0,121.02,9.23
2/26/2022 6:00,2/26/2022,6:00,8.24,0.14,0.4,24.1,25.1,1.46,28.99,0,120.69,9.52
2/26/2022 7:00,2/26/2022,7:00,8.24,0.23,0.4,13.5,24.9,1.46,28.93,0,120.45,9.7
2/26/2022 8:00,2/26/2022,8:00,8.28,0.08,0.4,13.6,24.8,1.45,28.9,0,120.35,8.48
2/26/2022 9:00,2/26/2022,9:00,8.24,0.04,0.4,13,24.9,1.3,28.85,0,120.13,7.5
2/26/2022 10:00,2/26/2022,10:00,8.25,0.07,0.4,13.9,25,1.28,28.8,0,119.94,7.47
